"","Elevation","WaterTemp","DO","BdLog","BodyCondition"
"CM010932.2:455727583",0.0270214938682278,0.0704790216663247,0.252200647404243,0.99998373797515,0.912198346540074
"CM010932.2:456797570",0.99998373797515,0.66758920166644,0.0337877941720962,0.953753499003997,0.789422742892214
"CM010932.2:472548359",0.99998373797515,0.943948245578957,0.0457708553589431,0.67847007414146,0.97257738467826
"CM010932.2:490528025",0.403726784289855,0.0313341329786086,0.970515477763179,0.54609765884498,0.99592584289243
"CM010932.2:493233252",0.0582099543984204,0.00670905029565158,0.99998373797515,0.694593376973086,0.99998373797515
"CM010932.2:546510745",0.826905145657131,0.0468357123462438,0.783206363474734,0.99998373797515,0.352441371938996
"CM010932.2:550381464",0.0245990829419841,0.420448212207766,0.95423064011175,0.981698637537479,0.99998373797515
"CM010932.2:552075913",0.0400885979357459,0.0235049537107875,0.99998373797515,0.965085272751355,0.986241175282526
"CM010932.2:552121852",0.00159201810782227,0.00124630603714813,0.99998373797515,0.99998373797515,0.99998373797515
"CM010932.2:571716032",0.00550683522906965,0.347729557582724,0.748058768670659,0.993639362756721,0.234965316475913
"CM010932.2:576959896",0.512559274180465,0.99998373797515,0.00896450593141008,0.940035125839194,0.99998373797515
"CM010932.2:595313215",0.99998373797515,0.584599550312534,0.0359460871241974,0.948140134771363,0.99998373797515
"CM010932.2:608928016",0.000509105120971204,3.22525440901557e-05,0.947341201075823,0.99998373797515,0.481749759995339
"CM010932.2:615123196",0.19314860841351,0.99998373797515,0.0303575808743776,0.99998373797515,0.99998373797515
"CM010932.2:615124429",0.806548427742689,0.908524798190008,0.018321574522597,0.99998373797515,0.99998373797515
"CM010932.2:649694771",0.155226727682843,0.0415208005632835,0.371443719130271,0.99998373797515,0.99998373797515
"CM010932.2:669228913",0.0343747864913519,0.3557876760429,0.99998373797515,0.99998373797515,0.998139425058399
"CM010932.2:689205718",0.99998373797515,0.807634617119726,0.0161736986329044,0.99998373797515,0.99998373797515
"CM010932.2:699445282",0.052654864920885,0.967392333129801,0.00272611731703185,0.981130762640716,0.99998373797515
"CM010932.2:701747335",0.047977098627253,0.647430033002361,0.245923826894772,0.934787308706931,0.99998373797515
"CM010932.2:746554721",0.0453960511351953,0.0167364928400707,0.799758386016809,0.99998373797515,0.99998373797515
"CM010932.2:805040932",0.710309341029623,0.0336135570316891,0.99998373797515,0.99998373797515,0.965831681330027
"CM010932.2:818099236",0.0184281892207107,0.999554869500662,0.000658175095331203,0.98200891173544,0.791556576866405
"CM010932.2:860298457",0.205510170381787,0.0172236712336388,0.99998373797515,0.99998373797515,0.99998373797515
"CM010932.2:861221203",9.51298596230542e-05,1.99160625798278e-05,0.861282771995014,0.99998373797515,0.805599952027149
"CM010932.2:886687961",0.893102024580502,0.0184203542136539,0.99998373797515,0.99998373797515,0.99998373797515
"CM010932.2:912094939",0.0303575808743776,0.617655693829074,0.976679441982509,0.948276186178702,0.99998373797515
"CM010932.2:913361393",0.180588958867285,0.979110940827145,0.0120295142268949,0.99998373797515,0.99998373797515
"CM010932.2:922019046",0.0484977912166437,0.0555012296227361,0.99998373797515,0.989777877462412,0.745927864596109
"CM010932.2:955708709",0.000514310982766281,0.00376211551072474,0.427682731649334,0.99998373797515,0.99998373797515
"CM010932.2:976885942",0.697270234621361,0.0409794587165202,0.82101279086538,0.99998373797515,0.99998373797515
"CM010932.2:994625759",0.0206637518900532,0.540490029840608,0.99998373797515,0.809763829163078,0.7550888499383
"CM010932.2:995961644",0.0380616623736282,0.0235761762030598,0.983091466348712,0.99998373797515,0.99998373797515
"CM010932.2:1010535200",0.942416834955705,0.99998373797515,0.985851782825772,0.0254623136337683,0.99998373797515
"CM010932.2:1028801692",0.0430524959449104,0.172631511146254,0.959680598675277,0.99998373797515,0.99998373797515
"CM010932.2:1044016985",0.183760401220669,8.30410161299725e-05,0.489946355940846,0.985734053150736,0.418714664870907
"CM010932.2:1047587910",0.950502997549112,0.99998373797515,0.00790214741309374,0.935151765828549,0.99998373797515
"CM010932.2:1117936968",0.00454481815960192,0.000300888992317585,0.99998373797515,0.99998373797515,0.99998373797515
"CM010932.2:1137142876",0.0256670392615653,0.072643897483002,0.885237911853563,0.99998373797515,0.99998373797515
"CM010932.2:1138295014",0.0187382329771027,0.0287657947358699,0.968975890430841,0.99998373797515,0.992680208266332
"CM010932.2:1148403809",0.544649122853804,0.0127697741720349,0.99998373797515,0.99998373797515,0.57277464421823
"CM010932.2:1166905917",0.130528836558739,0.99998373797515,0.00222140601920344,0.611393584387323,0.977329806651705
"CM010932.2:1186505888",0.0174275047121808,0.0399327424918699,0.99998373797515,0.741403265798656,0.980764432868098
"CM010932.2:1237384152",0.0288836011418025,0.00877261963989507,0.99998373797515,0.899835122464212,0.56236664069665
"CM010932.2:1259093148",0.0464098380393736,0.0228237572648591,0.99998373797515,0.99998373797515,0.887191798816931
"CM010932.2:1261591907",0.99998373797515,0.95938861624521,0.000604254467054356,0.970489169986274,0.998411097486883
"CM010932.2:1310446976",0.99998373797515,0.99998373797515,0.0216806447425084,0.988474668294983,0.989118008658238
"CM010932.2:1325217820",0.987215863390111,0.888824364283111,0.99998373797515,0.808503160185533,0.0112004113427125
"CM010932.2:1354715817",0.0173142377943106,0.0366439024281927,0.980394246385565,0.99998373797515,0.99998373797515
"CM010932.2:1374505910",0.044479848629408,0.00120401979093068,0.99998373797515,0.989894762406882,0.99998373797515
"CM010932.2:1375063884",0.99998373797515,0.896037134477064,0.0462491922793635,0.99998373797515,0.99998373797515
"CM010932.2:1375275164",0.649275425460183,0.717945912939291,0.00149453640490575,0.99998373797515,0.99998373797515
"CM010932.2:1383474783",0.0207773806118358,0.0216725407592029,0.989780246824134,0.99998373797515,0.99998373797515
"CM010932.2:1420202611",0.99867747407425,0.0362982998841676,0.99998373797515,0.9706825610394,0.969030557452791
"CM010932.2:1422866417",0.0290449717562452,0.998542694210452,0.942621904131027,0.952467350311227,0.99998373797515
"CM010932.2:1434188242",0.19111561153207,0.0454696721028891,0.99998373797515,0.99998373797515,0.980019640161557
"CM010932.2:1448339363",0.157385395895634,0.99998373797515,0.00419916166846265,0.99998373797515,0.984598237457576
"CM010932.2:1450478402",0.656690791529252,0.99998373797515,0.0442203290647568,0.99998373797515,0.99998373797515
"CM010932.2:1466544253",0.0435978642210391,0.6470345515542,0.39774114018096,0.99998373797515,0.992370048810951
"CM010932.2:1469949696",0.239662534155584,0.99998373797515,0.258497376162887,0.00885304404622019,0.293310703229345
"CM010932.2:1510338615",4.78041669627539e-06,2.36854363406823e-05,0.377388946284014,0.99998373797515,0.974240571455707
"CM010932.2:1512133570",0.0300416212869322,0.13602096172642,0.809152147480229,0.99998373797515,0.948731070673011
"CM010932.2:1519710418",0.642367542502242,0.571759951031562,0.00475702716039252,0.716361297688791,0.99998373797515
"CM010932.2:1523663174",0.276045624712069,0.0303605372933677,0.998924004199265,0.99998373797515,0.99998373797515
"CM010932.2:1523663341",0.092271607079742,0.0042713111731979,0.985289886432995,0.99998373797515,0.482586787480694
"CM010933.2:20597809",0.00206970241243256,0.063504890382718,0.991397858637953,0.969770216433063,0.83975911017484
"CM010933.2:24359747",0.0398399639923176,0.0962749901063344,0.99998373797515,0.99998373797515,0.99998373797515
"CM010933.2:26824497",0.0596011243946771,0.912198346540074,0.00853630623298934,0.841223284562262,0.99998373797515
"CM010933.2:29456350",0.403260041438992,0.00419916166846265,0.879460296346443,0.805616617032817,0.972209414793902
"CM010933.2:46148256",0.923548279834985,0.80730812855639,0.0108494097940066,0.99998373797515,0.999827622135775
"CM010933.2:68931537",0.99998373797515,0.99998373797515,0.022884068557355,0.99998373797515,0.99998373797515
"CM010933.2:82043002",0.190217004958843,0.375058255017988,0.0313341329786086,0.905406552285482,0.99998373797515
"CM010933.2:107216199",0.609163928662727,0.0398399639923176,0.952317684120537,0.978594019008427,0.99998373797515
"CM010933.2:128454823",3.60817125749022e-08,2.74816967482883e-08,0.68231402675502,0.99998373797515,0.738247557717537
"CM010933.2:128471649",0.0111270431347663,0.581109860621331,0.556374846131704,0.99998373797515,0.99998373797515
"CM010933.2:131022883",0.00324872507147123,0.0198239034668761,0.864522192221206,0.99998373797515,0.98570894534316
"CM010933.2:135313715",0.981877118142793,0.0398399639923176,0.786403007474969,0.979378183732305,0.624789735307271
"CM010933.2:138534323",0.99998373797515,0.987833702714739,0.99998373797515,0.0449956699090828,0.99998373797515
"CM010933.2:173679431",3.82200976995743e-05,7.5350089440574e-06,0.746291106628585,0.988394243034527,0.986184903749214
"CM010933.2:185310981",0.230392686823664,0.0297609379984168,0.969938996638531,0.99622119551985,0.99998373797515
"CM010933.2:243896189",0.0239669513958264,0.00456869689613311,0.945777445165002,0.933016601742404,0.995013120970571
"CM010933.2:266895783",0.0233478746804239,0.0572703901740583,0.835929303757279,0.99998373797515,0.63786411461775
"CM010933.2:306511316",0.00067710477584759,0.000328797664903974,0.984824926757942,0.99998373797515,0.99998373797515
"CM010933.2:315256155",0.0303605372933677,0.0112004113427125,0.99998373797515,0.99998373797515,0.99998373797515
"CM010933.2:405950220",2.78565398732811e-05,9.66733861683241e-06,0.99998373797515,0.9738244847567,0.569368447101311
"CM010933.2:423394099",0.531136034581789,0.0461855589378589,0.99998373797515,0.672154093541384,0.99998373797515
"CM010933.2:436284772",0.010844192204168,0.0391736736532179,0.662601713359777,0.99998373797515,0.999502044845299
"CM010933.2:461427158",0.980656054213295,0.997123253526968,0.00336040116101356,0.961790505033547,0.914976740718101
"CM010933.2:498311802",0.011923190612469,0.0011680438206215,0.170872680363571,0.99998373797515,0.969828314508715
"CM010933.2:524031903",0.000910957363131732,0.000702831410387444,0.931681990182071,0.99998373797515,0.99998373797515
"CM010933.2:526538747",0.107198350100959,0.99998373797515,0.00471767671292762,0.683959947153811,0.99998373797515
"CM010933.2:548349192",0.0402395126286933,0.420253278933716,0.99998373797515,0.99998373797515,0.853861308868473
"CM010933.2:549607115",0.070253278419652,0.0388293726965949,0.975868407816843,0.967275653774995,0.99998373797515
"CM010933.2:577468078",0.0996385899770301,0.99998373797515,0.00258149576607242,0.998914323446233,0.667710407209599
"CM010933.2:597782568",0.00225484153195881,0.299053842900184,0.191782867510226,0.759502223768729,0.987080781465762
"CM010933.2:608637707",0.016081342631035,0.655171557591714,0.733086213490443,0.487020802962038,0.99998373797515
"CM010933.2:625324940",0.277538357281308,0.0159071777414728,0.985570112834805,0.966709736938872,0.99998373797515
"CM010933.2:628945069",0.0284407532156002,0.0896268959774767,0.990774115813443,0.73579848907572,0.99998373797515
"CM010933.2:647585203",0.901123330012974,0.99998373797515,0.99998373797515,0.99998373797515,0.0151055256085825
"CM010933.2:690431387",0.0124569013917233,0.678833710212691,0.99998373797515,0.99998373797515,0.99998373797515
"CM010933.2:699441503",0.988415909453536,0.851046375658234,0.987932878635202,0.408944826013708,0.0428237031610632
"CM010933.2:699479233",0.082755491499071,0.0140516349133894,0.99998373797515,0.99723172597877,0.678451631707547
"CM010933.2:701608615",0.79527780375951,0.963164994667249,0.0023901499278906,0.979110940827145,0.99998373797515
"CM010933.2:709353747",0.00170403045118615,0.00160910509879559,0.966175780154074,0.892807078040895,0.99998373797515
"CM010933.2:742857041",0.050177746003104,0.0388735624307378,0.864346254473339,0.800401221895559,0.99998373797515
"CM010933.2:748753891",0.107119668875555,0.0215895130976455,0.98697992929042,0.99998373797515,0.99998373797515
"CM010933.2:754557759",0.00122204574962261,0.00151182119681696,0.973165476534761,0.99998373797515,0.99998373797515
"CM010933.2:757493258",0.0350773103562973,0.619171882041345,0.731060009620676,0.99998373797515,0.830678323951846
"CM010933.2:773381560",0.00296684640266176,0.172124970734511,0.99998373797515,0.999533052565974,0.99998373797515
"CM010933.2:812620827",0.029865169610198,0.165593597943935,0.99998373797515,0.99998373797515,0.44695445238702
"CM010933.2:816417402",0.0301780332738918,0.00629018043413054,0.99998373797515,0.99998373797515,0.95236141631013
"CM010933.2:816860834",0.115379754523347,0.0146705073475786,0.981627578426505,0.955738111303727,0.99998373797515
"CM010933.2:819485240",0.187524877071765,0.006555411636323,0.984926991318913,0.990320129819646,0.93826686213021
"CM010933.2:826226864",0.0314264927382067,0.545355359822046,0.906496825034245,0.99998373797515,0.72037482476186
"CM010933.2:827330212",0.000146418468539682,2.61709248663689e-05,0.99998373797515,0.99998373797515,0.99998373797515
"CM010933.2:831978046",0.393649397960619,0.0119762966815809,0.595920398746855,0.99998373797515,0.719596629884848
"CM010933.2:832120804",0.0776476543552397,0.99998373797515,0.0417344509355886,0.99998373797515,0.99998373797515
"CM010933.2:839641966",0.0235049537107875,0.00984207266012894,0.99998373797515,0.998896252323356,0.979857722757014
"CM010933.2:839642236",0.99998373797515,0.910081357430107,0.0356469566648405,0.940659519894723,0.99998373797515
"CM010933.2:841731601",0.0681880989468187,0.00769324533830462,0.185957627627764,0.986184903749214,0.99998373797515
"CM010933.2:928748889",0.000784656832926678,0.00094323778985861,0.84969881808604,0.99998373797515,0.985550823255182
"CM010933.2:955754609",0.124281302396015,0.0386825664646054,0.996002214418891,0.991704980365187,0.99998373797515
"CM010933.2:958320210",0.275130086031728,0.975211573417581,0.0474053174519256,0.99998373797515,0.971440154955379
"CM010933.2:964316345",0.99998373797515,0.99998373797515,0.0457708553589431,0.990221171185867,0.970512771207907
"CM010933.2:970338973",0.835246042712943,0.0380917872548708,0.665552639244493,0.979110940827145,0.751655110749337
"CM010933.2:976763066",0.998411097486883,0.99998373797515,0.0307357459355002,0.99998373797515,0.960839708200436
"CM010933.2:979784426",0.00444705802325757,0.5743339110164,0.99998373797515,0.99998373797515,0.99998373797515
"CM010933.2:997102262",0.0133526683412921,0.280928275840993,0.99998373797515,0.986241175282526,0.883324470560474
"CM010933.2:1006608699",0.0284186811434907,0.58264310641083,0.99998373797515,0.99998373797515,0.985222782827016
"CM010933.2:1009072342",0.0473965261419656,0.103281146832507,0.888873481344899,0.989840126027279,0.99998373797515
"CM010933.2:1010540759",0.0410715727304077,0.0136092520031794,0.869187612712315,0.994217932595702,0.979822503991911
"CM010933.2:1017582194",0.149266421139602,0.967946320966623,0.00617164393287655,0.989840126027279,0.909487528274117
"CM010933.2:1027718300",0.172124970734511,0.99998373797515,0.0154107833193313,0.0914325084533475,0.99998373797515
"CM010933.2:1041730413",0.289204009126836,0.99998373797515,0.0232188835638746,0.99998373797515,0.99998373797515
"CM010933.2:1052706168",0.99998373797515,0.99998373797515,0.0475844970421575,0.99998373797515,0.545898174853103
"CM010933.2:1077102855",0.995921894990721,0.0402809317945584,0.99998373797515,0.99998373797515,0.911715966433423
"CM010933.2:1102995256",0.366789178553285,0.99998373797515,0.967565566429369,0.0223495450797562,0.365985968088596
"CM010933.2:1103148828",0.000618443326603347,0.0125314434565218,0.99998373797515,0.99998373797515,0.99998373797515
"CM010933.2:1118506396",0.0341048674454362,0.99998373797515,0.0184281892207107,0.99998373797515,0.99998373797515
"CM010933.2:1128440091",0.521961952263724,0.00377584517705205,0.971338122421681,0.99998373797515,0.99998373797515
"CM010934.2:3460658",0.0145050592106855,0.0221219456815107,0.99998373797515,0.99998373797515,0.99998373797515
"CM010934.2:26069502",0.0288905458485569,0.233049550548774,0.967523337283182,0.768811376690486,0.99998373797515
"CM010934.2:27770907",0.029970625660917,0.456161306689347,0.977389280908026,0.997263764706763,0.750812206574224
"CM010934.2:55653836",0.0301780332738918,0.99998373797515,0.120675746600236,0.978459015669456,0.99998373797515
"CM010934.2:81856618",5.254921207859e-09,2.28478065810142e-10,0.84706327408054,0.99998373797515,0.991394019443504
"CM010934.2:83825890",0.00258149576607242,0.141899097457591,0.538053486893598,0.99998373797515,0.945872163501029
"CM010934.2:84907925",0.025158668810385,0.33154136673702,0.99998373797515,0.953183757053039,0.545443898166362
"CM010934.2:84959248",0.0436498789031714,0.126446857115903,0.907090976564574,0.87508147233686,0.777562688505324
"CM010934.2:86056119",0.0190362831851194,0.125930862929632,0.82958661570677,0.958580271641198,0.945005307715586
"CM010934.2:88888177",0.0295755728252232,0.770150021064189,0.53707713146704,0.707025474058779,0.1059160867418
"CM010934.2:95856823",0.542471654671377,0.753585016936347,0.99998373797515,0.0424183555964682,0.99998373797515
"CM010934.2:97701141",0.991678085318552,0.99998373797515,0.99998373797515,0.0165848268984266,0.775199887980805
"CM010934.2:116181197",0.094602072572474,0.0494757030732713,0.99998373797515,0.99998373797515,0.955567419003548
"CM010934.2:137021559",0.622281165294495,0.962608769190831,0.715441876636032,0.000608495247721516,0.99998373797515
"CM010934.2:186937668",0.0424183555964682,0.207089169926984,0.865726942107492,0.99998373797515,0.99998373797515
"CM010934.2:188596706",0.674009292846604,0.99998373797515,0.0318795273587922,0.988199691890074,0.996578151130699
"CM010934.2:196804510",0.0207773806118358,0.0812074842686765,0.965864915854672,0.96672135676284,0.99998373797515
"CM010934.2:207947732",0.918296707947798,0.99998373797515,0.0343637686781312,0.875198709527182,0.968685113963708
"CM010934.2:229241874",0.382513823578944,0.00864602668734949,0.999339379457245,0.99998373797515,0.99998373797515
"CM010934.2:229302132",0.08711181492896,0.0409794587165202,0.738098734517437,0.99998373797515,0.711102139834849
"CM010934.2:230625587",0.635358719081955,0.99998373797515,0.0217384512491738,0.99998373797515,0.99998373797515
"CM010934.2:240779212",0.521568072747196,0.0398399639923176,0.909897793362328,0.973165476534761,0.680989467295521
"CM010934.2:249776804",0.0562343831478016,0.0268834391168391,0.836584524275156,0.99998373797515,0.99998373797515
"CM010934.2:257481772",0.00460997240119651,0.107808224005276,0.88881406840565,0.99998373797515,0.99998373797515
"CM010934.2:264375928",0.000794159360819464,0.0008715707132416,0.749508501880622,0.874802720521275,0.809152147480229
"CM010934.2:265237709",0.201364181682304,0.99998373797515,0.0473597156021936,0.99998373797515,0.896378739545051
"CM010934.2:276917516",0.0414901688213603,0.0505305261551394,0.99998373797515,0.94458790579388,0.438991691132118
"CM010934.2:281000676",0.0391736736532179,0.141474237906477,0.99998373797515,0.99998373797515,0.860411673439125
"CM010934.2:282449442",0.0583990878326435,0.0324253476349374,0.788804239003333,0.99998373797515,0.949180861915687
"CM010934.2:284711823",0.59533255581612,0.0198239034668761,0.384212909478219,0.99998373797515,0.99998373797515
"CM010934.2:345871030",2.32682302094156e-10,6.15701242911176e-10,0.525285689663078,0.99998373797515,0.967211859685389
"CM010934.2:364582154",0.99998373797515,0.99998373797515,0.00249668378085215,0.99998373797515,0.923780954430306
"CM010934.2:364941037",0.961756519749259,0.795083102048654,0.00805278685147915,0.99998373797515,0.99723172597877
"CM010934.2:376161720",0.0741335693642101,0.972878968254421,0.0229896609538607,0.406449347208834,0.628596329483483
"CM010934.2:402920937",0.215390666289345,0.00457298673844397,0.999502044845299,0.896568950873419,0.998112006665275
"CM010934.2:407513192",0.0178751805579976,0.00501767230449912,0.99998373797515,0.99998373797515,0.99998373797515
"CM010934.2:453287086",0.789038469161261,0.0146523987644486,0.404816711380797,0.99998373797515,0.737744490635247
"CM010934.2:454823294",0.0104119761204484,0.0126073843595472,0.915684008850696,0.99998373797515,0.929748620491655
"CM010934.2:473670053",0.0242929579609645,0.0036356592596312,0.471974069817895,0.999984798228321,0.977122946893961
"CM010934.2:487488754",0.280620941565357,0.0310798219979263,0.99998373797515,0.99998373797515,0.976394463642887
"CM010934.2:489724903",0.662154832530661,0.0196317248117985,0.99723172597877,0.952496495892588,0.956554819225319
"CM010934.2:528799665",0.00125779393475734,0.579150149302354,0.981970329497418,0.99998373797515,0.817933959872313
"CM010934.2:534081567",0.05609845814755,0.00121488592613268,0.99998373797515,0.990029373143021,0.975950202382281
"CM010934.2:537148054",0.99998373797515,0.851942349269398,0.046743176876839,0.99998373797515,0.338001153673391
"CM010934.2:540101260",0.929863077434609,0.875045713159817,0.926123327834894,0.0448371468489779,0.99998373797515
"CM010934.2:567177089",0.943948245578957,0.025318824961467,0.882585233851228,0.99998373797515,0.844781984296323
"CM010934.2:575412372",0.409647564709546,0.0428329486869692,0.780139293009026,0.990029373143021,0.998411097486883
"CM010934.2:596643624",0.0477988762602179,0.039456161856463,0.628996611680515,0.842313332374994,0.99998373797515
"CM010934.2:616435472",0.57423449308421,0.0379546775497381,0.957160190880477,0.99998373797515,0.748039111746095
"CM010934.2:621580767",0.270429580160691,0.0112004113427125,0.967946320966623,0.686029180493334,0.99998373797515
"CM010934.2:622290199",0.0450432218776463,0.00667768739761326,0.566550955553346,0.993951648213382,0.991039648085452
"CM010934.2:662789607",0.021410842903408,0.00334497830128476,0.99998373797515,0.99998373797515,0.99998373797515
"CM010934.2:689635587",0.355558897311324,0.307050301038863,0.0210584003323783,0.99998373797515,0.99998373797515
"CM010934.2:689635629",0.0314186130656507,0.203199462971812,0.99998373797515,0.998411097486883,0.99998373797515
"CM010934.2:700921799",0.172524302407854,0.949630203604743,0.00444993953823742,0.889155228763961,0.99998373797515
"CM010934.2:702030916",0.006555411636323,0.99998373797515,0.0331889018979763,0.57619146291873,0.386794670246926
"CM010934.2:732404369",0.0479766570231238,0.0336805432241464,0.681451483490396,0.927736337774635,0.991704980365187
"CM010934.2:754655528",6.43381372648327e-05,0.00334497830128476,0.254674001406472,0.99998373797515,0.57367519949608
"CM010934.2:755227115",0.00183953622461563,0.00151182119681696,0.998932818911573,0.99998373797515,0.998932818911573
"CM010934.2:777118590",0.000486388068820638,0.00392590788665677,0.628431429742409,0.924086247686142,0.861577789649916
"CM010934.2:780177253",0.99998373797515,0.969758404213494,0.38669213654274,0.0426887520794353,0.973815664048384
"CM010934.2:801645835",0.0175199776548684,0.799096327693319,0.244994897050011,0.99998373797515,0.908526621506871
"CM010934.2:811225758",0.0769418287011032,0.0411668934583054,0.99998373797515,0.99998373797515,0.99998373797515
"CM010934.2:860602807",0.0334942881301185,0.246087974905951,0.781311849443581,0.99998373797515,0.965824876428036
"CM010934.2:872930871",0.986410660614835,0.99998373797515,0.908651904197807,0.994989395912187,0.0324253476349374
"CM010934.2:896950194",0.982657543457191,0.844276174543741,0.0476521619558672,0.979822503991911,0.863227948011364
"CM010934.2:908889141",0.99998373797515,0.928917689652125,0.0262830087183222,0.896298650500531,0.99998373797515
"CM010934.2:913225376",0.99998373797515,0.0457708553589431,0.972321522101234,0.99998373797515,0.934053001305938
"CM010934.2:923520533",0.492737613814143,0.00535154942319428,0.589264845339654,0.974779960963594,0.912198346540074
"CM010934.2:924303404",0.537492814452145,0.0108450494588913,0.835083617207761,0.99998373797515,0.99998373797515
"CM010934.2:964063008",0.465267207207951,0.99998373797515,0.0254223843063725,0.99998373797515,0.950707380812923
"CM010934.2:992205124",0.00567964901360352,0.00918995856657147,0.994043869879984,0.99998373797515,0.870383018606228
"CM010934.2:995673188",0.00153738989787855,0.000401364063416667,0.99998373797515,0.99998373797515,0.812122107510292
"CM010934.2:998795837",0.0341538480888728,0.189382483654708,0.590434471657576,0.988507880249534,0.99998373797515
"CM010934.2:1001533146",0.0193732769798317,0.658510320669081,0.309339089494526,0.99998373797515,0.99998373797515
"CM010934.2:1011834156",0.0866325894304622,0.902254134082408,0.0290449717562452,0.981517765014948,0.99998373797515
"CM010934.2:1027779788",0.0585928476953748,0.0452601855886999,0.99998373797515,0.99998373797515,0.99998373797515
"CM010934.2:1034647830",0.830584122358461,0.0108494097940066,0.884059865332273,0.99998373797515,0.975093312884708
"CM010934.2:1035825162",0.855821891362861,0.0426032998431391,0.539509394492041,0.994780273549207,0.686029180493334
"CM010934.2:1038508967",0.0420881092324809,0.131575502743323,0.979325926992086,0.806410783397102,0.99998373797515
"CM010934.2:1038508978",0.012909621279548,0.0450432218776463,0.976164471460722,0.764417985186981,0.99998373797515
"CM010934.2:1054324324",0.0321732824300796,0.614263640482445,0.99998373797515,0.993908687916086,0.99998373797515
"CM010934.2:1060617470",0.0499326409607925,0.585820176746001,0.850034609487436,0.986622154036267,0.910472705516064
"CM010934.2:1062816973",0.0103421546938393,0.749327409186019,0.793766723517545,0.99998373797515,0.99998373797515
"CM010934.2:1086078906",0.323103504582666,0.99998373797515,0.0246041585420534,0.952879202391253,0.905898535055002
"CM010934.2:1090840384",0.0284407532156002,0.997396600856157,0.99998373797515,0.99998373797515,0.99998373797515
"CM010934.2:1097105954",0.163225232542916,0.0291632336864325,0.99998373797515,0.73853702929923,0.979004771583887
"CM010934.2:1106656273",0.559686621153791,0.170606179774708,0.00564730928282789,0.99998373797515,0.99998373797515
"CM010934.2:1127924916",0.845506548113185,0.340061326386179,0.0106691590089896,0.785302849368722,0.99998373797515
"CM010935.2:26328185",0.00106801352153892,0.000360516025790839,0.99998373797515,0.99998373797515,0.99998373797515
"CM010935.2:31242407",0.198818050772388,0.99998373797515,0.0100208662807554,0.969828314508715,0.99998373797515
"CM010935.2:34453601",0.217448158498076,0.996302888183123,0.031839529443203,0.99998373797515,0.99998373797515
"CM010935.2:37060146",0.99998373797515,0.99998373797515,0.0303433471278446,0.994651780240193,0.99998373797515
"CM010935.2:51926125",0.0261345983415762,0.418604521349807,0.982968163411941,0.863688557638019,0.964492674059946
"CM010935.2:67520346",0.00629018043413054,0.00272611731703185,0.99998373797515,0.99998373797515,0.99998373797515
"CM010935.2:73334192",0.0424986795424374,0.117155623532948,0.735971714817282,0.99998373797515,0.809038157358165
"CM010935.2:78180318",0.000979689776745474,0.0145257895645368,0.633077913385766,0.99998373797515,0.99998373797515
"CM010935.2:110639761",0.972986426711286,0.99998373797515,0.0049087088207964,0.987759709533171,0.991397858637953
"CM010935.2:111362032",0.00907693576334847,0.0418390916837198,0.760447790110839,0.439882987107452,0.99998373797515
"CM010935.2:112887872",0.0409794587165202,0.794328994999337,0.436278918571232,0.99998373797515,0.99998373797515
"CM010935.2:123746419",0.00200592347935369,0.0127006064773547,0.405878895988388,0.99998373797515,0.822671670438352
"CM010935.2:144513809",0.00868313030843556,0.0126602613121148,0.73241305086805,0.991397858637953,0.865426111228838
"CM010935.2:184069677",0.0171461819664265,0.0634078891341709,0.99998373797515,0.849610009335865,0.99998373797515
"CM010935.2:184513499",0.0477770733767515,0.262389488159573,0.777695077078702,0.977249963170576,0.051918657290988
"CM010935.2:198353147",0.0338919843629879,0.014923533563903,0.979171129186596,0.543999239539077,0.474073968734525
"CM010935.2:226931861",0.661562837504578,0.99998373797515,0.00094323778985861,0.99998373797515,0.999520206176194
"CM010935.2:234339037",0.670269156730739,0.99998373797515,0.99998373797515,0.70585165315088,0.0253718231822712
"CM010935.2:235789558",0.37731014700998,0.0288303036035446,0.481350316600938,0.883783671652936,0.990560086172021
"CM010935.2:251777553",0.873488940678082,0.99998373797515,0.018124485269404,0.99998373797515,0.99998373797515
"CM010935.2:301406546",0.00872701048598879,0.0217049785273109,0.949220237796768,0.990397247485229,0.954542585563439
"CM010935.2:340959027",0.954181319124353,0.93075570924801,0.0027731969880439,0.99998373797515,0.961285518641733
"CM010935.2:365689566",0.332575409538907,0.658876789916475,0.99998373797515,0.99998373797515,0.0114693005947505
"CM010935.2:382195051",0.0407362413213221,0.113079758545295,0.946048338168209,0.599088627469259,0.458571260930249
"CM010935.2:434605988",0.99998373797515,0.0327160324600521,0.892265621119524,0.99998373797515,0.99998373797515
"CM010935.2:457092310",0.121956569789444,0.888401197738658,0.00295539525116977,0.934053001305938,0.99998373797515
"CM010935.2:460845260",0.126039983495022,0.988199691890074,0.0433206128664301,0.99998373797515,0.99998373797515
"CM010935.2:534327252",0.477777225636177,0.0321756300174618,0.248053796163096,0.700347144452595,0.479263999973873
"CM010935.2:534786965",0.0808195897460179,0.998932818911573,0.00573953879651448,0.632820194863107,0.855212386516055
"CM010935.2:550342624",0.305382198084823,0.007454189946255,0.99998373797515,0.840448622517237,0.685921734245534
"CM010935.2:554935115",0.99998373797515,0.4480543158912,0.0100759822701167,0.99998373797515,0.978314760505454
